Symbol,DateTime,Open,High,Low,Close,Volume
SPY,2025-02-16 07:30:00,464.17,465.58,463.32,463.89,3445880
SPY,2025-02-16 08:30:00,464.36,465.12,463.04,464.60,2792851
SPY,2025-02-16 09:30:00,464.71,465.48,462.82,464.37,2134559
SPY,2025-02-16 10:30:00,463.05,464.90,461.40,464.12,3589369
SPY,2025-02-16 11:30:00,462.93,464.86,461.82,463.13,1053228
SPY,2025-02-16 12:30:00,462.72,464.28,461.46,464.07,4343017
SPY,2025-02-16 13:30:00,462.83,463.11,461.03,461.18,4663646
SPY,2025-02-16 14:30:00,461.72,462.30,461.04,461.93,2805309
SPY,2025-02-16 15:30:00,462.53,463.77,460.57,460.69,585631
SPY,2025-02-16 16:30:00,461.56,462.78,460.23,461.39,1785861
SPY,2025-02-16 17:30:00,461.47,462.88,461.24,462.48,4182876
SPY,2025-02-16 18:30:00,463.95,465.42,463.85,464.88,1742989
SPY,2025-02-16 19:30:00,465.80,466.94,463.98,466.81,4636780
SPY,2025-02-16 20:30:00,468.27,470.03,467.61,467.94,2079938
SPY,2025-02-16 21:30:00,467.67,468.03,466.16,466.27,2886751
SPY,2025-02-16 22:30:00,465.48,465.67,463.58,465.43,159946
SPY,2025-02-16 23:30:00,464.20,464.21,463.78,463.80,1312994
SPY,2025-02-17 00:30:00,465.22,467.15,465.13,465.33,2833224
SPY,2025-02-17 01:30:00,464.45,466.09,463.22,464.11,513149
SPY,2025-02-17 02:30:00,463.24,464.35,462.04,464.26,4392397
SPY,2025-02-17 03:30:00,465.14,466.52,464.53,466.17,777773
SPY,2025-02-17 04:30:00,467.38,469.10,465.68,467.29,3428620
SPY,2025-02-17 05:30:00,467.16,468.32,466.88,467.60,1719040
SPY,2025-02-17 06:30:00,466.20,466.54,465.92,466.27,1883428
SPY,2025-02-17 07:30:00,467.70,468.01,465.95,466.72,2601001
SPY,2025-02-17 08:30:00,466.03,466.57,464.64,466.02,4665231
SPY,2025-02-17 09:30:00,464.88,465.19,464.06,464.45,3165221
SPY,2025-02-17 10:30:00,465.55,466.19,465.18,465.35,2326465
SPY,2025-02-17 11:30:00,464.72,464.84,463.48,464.26,847872
SPY,2025-02-17 12:30:00,465.39,465.61,465.09,465.25,2981880
SPY,2025-02-17 13:30:00,464.52,464.61,463.71,464.44,2821828
SPY,2025-02-17 14:30:00,464.95,466.80,463.68,466.61,2133138
SPY,2025-02-17 15:30:00,465.25,466.50,465.21,465.72,2466191
SPY,2025-02-17 16:30:00,466.05,466.90,464.33,465.91,3910506
SPY,2025-02-17 17:30:00,467.23,467.66,466.92,467.00,3432538
SPY,2025-02-17 18:30:00,467.03,467.53,465.05,466.58,3139251
SPY,2025-02-17 19:30:00,468.06,469.42,467.14,468.97,3148182
SPY,2025-02-17 20:30:00,467.48,468.03,466.53,467.23,555382
SPY,2025-02-17 21:30:00,466.23,467.94,465.51,466.39,3394644
SPY,2025-02-17 22:30:00,466.13,467.32,464.84,466.56,1901950
SPY,2025-02-17 23:30:00,466.89,468.12,464.98,465.25,4197016
SPY,2025-02-18 00:30:00,464.33,465.77,463.76,465.26,3657520
SPY,2025-02-18 01:30:00,465.76,465.95,464.07,465.10,3980462
SPY,2025-02-18 02:30:00,466.58,467.07,464.92,466.08,1411216
SPY,2025-02-18 03:30:00,466.60,467.09,466.41,467.03,3275141
SPY,2025-02-18 04:30:00,466.73,468.04,466.28,467.89,3360152
SPY,2025-02-18 05:30:00,466.94,467.00,464.99,465.74,4807574
SPY,2025-02-18 06:30:00,466.98,468.14,465.43,467.87,4772434
SPY,2025-02-18 07:30:00,466.92,467.65,465.76,466.33,4585510
SPY,2025-02-18 08:30:00,465.54,466.74,463.81,466.45,4853359
SPY,2025-02-18 09:30:00,464.99,466.66,464.87,466.57,1521854
SPY,2025-02-18 10:30:00,467.71,469.09,466.87,468.74,725399
SPY,2025-02-18 11:30:00,468.50,470.34,468.33,469.98,2104882
SPY,2025-02-18 12:30:00,469.42,470.74,467.77,467.92,4203078
SPY,2025-02-18 13:30:00,466.60,467.93,465.93,467.87,2301658
SPY,2025-02-18 14:30:00,468.63,469.90,467.16,468.17,3577557
SPY,2025-02-18 15:30:00,468.05,469.62,467.37,468.03,979311
SPY,2025-02-18 16:30:00,468.43,469.68,468.33,469.01,2467699
SPY,2025-02-18 17:30:00,470.13,470.18,468.71,470.16,4621907
SPY,2025-02-18 18:30:00,471.23,472.72,470.04,470.24,1528567
SPY,2025-02-18 19:30:00,470.53,472.33,470.27,471.18,1132421
SPY,2025-02-18 20:30:00,469.83,471.66,468.70,469.81,4314633
SPY,2025-02-18 21:30:00,470.16,471.42,468.90,470.47,752947
SPY,2025-02-18 22:30:00,469.92,470.67,469.31,469.42,3876994
SPY,2025-02-18 23:30:00,470.84,471.09,469.79,470.86,2889688
SPY,2025-02-19 00:30:00,469.48,469.79,467.53,469.03,2472710
SPY,2025-02-19 01:30:00,468.31,468.68,467.69,467.99,3780108
SPY,2025-02-19 02:30:00,467.69,468.36,466.86,468.35,3173838
SPY,2025-02-19 03:30:00,467.63,467.82,467.42,467.48,2248000
SPY,2025-02-19 04:30:00,466.70,467.28,465.93,467.09,2903360
SPY,2025-02-19 05:30:00,466.09,466.25,464.24,465.85,2287826
SPY,2025-02-19 06:30:00,466.04,467.44,464.76,466.57,914921
SPY,2025-02-19 07:30:00,467.21,467.33,465.72,466.81,2523826
SPY,2025-02-19 08:30:00,466.58,466.66,465.05,465.21,2224380
SPY,2025-02-19 09:30:00,464.13,465.47,463.16,464.22,2236524
SPY,2025-02-19 10:30:00,464.25,464.80,464.22,464.45,1489691
SPY,2025-02-19 11:30:00,465.24,466.19,463.27,464.50,2322296
SPY,2025-02-19 12:30:00,463.61,463.85,463.27,463.84,2321560
SPY,2025-02-19 13:30:00,462.89,463.90,461.74,462.01,4460188
SPY,2025-02-19 14:30:00,460.84,462.22,460.61,461.18,461662
SPY,2025-02-19 15:30:00,462.51,462.58,461.46,462.01,2876353
SPY,2025-02-19 16:30:00,463.41,464.31,462.56,463.77,2732318
SPY,2025-02-19 17:30:00,464.62,466.00,462.67,464.83,3763305
SPY,2025-02-19 18:30:00,463.69,464.80,462.16,462.66,2180145
SPY,2025-02-19 19:30:00,463.87,464.32,463.79,464.29,1878054
SPY,2025-02-19 20:30:00,463.16,464.15,461.31,463.52,2251397
SPY,2025-02-19 21:30:00,463.65,463.66,463.39,463.56,1188068
SPY,2025-02-19 22:30:00,464.57,465.98,463.86,464.55,1606044
SPY,2025-02-19 23:30:00,463.31,465.08,462.72,464.64,2261868
SPY,2025-02-20 00:30:00,464.32,465.87,463.07,463.98,2137440
SPY,2025-02-20 01:30:00,465.23,465.76,464.16,464.25,1650732
SPY,2025-02-20 02:30:00,463.90,464.32,462.71,463.62,140263
SPY,2025-02-20 03:30:00,463.65,465.31,463.32,464.61,1815436
SPY,2025-02-20 04:30:00,465.95,466.65,464.89,465.56,1652251
SPY,2025-02-20 05:30:00,466.27,466.58,465.01,465.81,3085013
SPY,2025-02-20 06:30:00,464.89,465.60,463.74,464.20,2444261
SPY,2025-02-20 07:30:00,462.81,464.03,461.72,462.60,4895635
SPY,2025-02-20 08:30:00,463.74,463.88,462.35,462.46,4385402
SPY,2025-02-20 09:30:00,462.43,462.94,461.50,462.05,1017969
SPY,2025-02-20 10:30:00,462.55,463.92,461.19,462.06,1187933
SPY,2025-02-20 11:30:00,462.40,462.64,462.08,462.55,3469390
SPY,2025-02-20 12:30:00,462.98,464.79,462.16,463.12,1929798
SPY,2025-02-20 13:30:00,463.76,464.05,462.83,463.08,4836150
SPY,2025-02-20 14:30:00,464.12,465.54,463.17,464.44,2060441
SPY,2025-02-20 15:30:00,465.58,466.05,463.64,463.70,448242
SPY,2025-02-20 16:30:00,464.34,464.44,462.76,463.94,796728
SPY,2025-02-20 17:30:00,462.63,462.81,461.91,462.56,1702520
SPY,2025-02-20 18:30:00,461.49,462.09,461.33,461.89,549926
SPY,2025-02-20 19:30:00,462.99,463.67,461.43,463.66,4438052
SPY,2025-02-20 20:30:00,463.06,463.13,462.22,462.53,556172
SPY,2025-02-20 21:30:00,463.97,465.09,462.57,464.50,3352371
SPY,2025-02-20 22:30:00,464.25,464.43,462.90,463.75,3955793
SPY,2025-02-20 23:30:00,462.91,464.39,461.48,461.65,3358257
SPY,2025-02-21 00:30:00,461.22,461.29,460.37,460.66,1253488
SPY,2025-02-21 01:30:00,461.16,462.02,459.69,459.95,4198707
SPY,2025-02-21 02:30:00,459.27,461.05,458.05,459.17,3583475
SPY,2025-02-21 03:30:00,459.04,459.19,457.63,458.73,1920924
SPY,2025-02-21 04:30:00,458.50,460.35,456.53,458.73,3969357
SPY,2025-02-21 05:30:00,459.00,459.29,457.26,459.25,4094872
SPY,2025-02-21 06:30:00,458.52,459.15,457.40,457.97,3467678
SPY,2025-02-21 07:30:00,457.17,458.63,455.32,455.63,754569
SPY,2025-02-21 08:30:00,455.18,455.95,453.40,455.54,4843209
SPY,2025-02-21 09:30:00,454.90,456.86,454.70,455.12,1338279
SPY,2025-02-21 10:30:00,454.44,455.28,452.97,454.77,2849394
SPY,2025-02-21 11:30:00,453.43,454.52,452.89,453.07,4445125
SPY,2025-02-21 12:30:00,451.57,452.65,449.87,450.54,4160295
SPY,2025-02-21 13:30:00,451.75,453.08,449.96,451.78,819643
SPY,2025-02-21 14:30:00,451.48,451.82,449.73,451.54,320628
SPY,2025-02-21 15:30:00,450.95,451.73,450.30,451.71,4979431
SPY,2025-02-21 16:30:00,450.43,451.55,449.09,449.66,3959036
SPY,2025-02-21 17:30:00,450.69,452.62,450.45,450.70,2496076
SPY,2025-02-21 18:30:00,450.62,451.65,450.22,451.35,704537
SPY,2025-02-21 19:30:00,452.46,453.27,451.69,452.11,377579
SPY,2025-02-21 20:30:00,451.88,452.77,450.40,452.46,2059947
SPY,2025-02-21 21:30:00,453.44,453.62,452.74,453.34,2513927
SPY,2025-02-21 22:30:00,452.39,454.26,451.03,451.32,3145849
SPY,2025-02-21 23:30:00,451.79,452.29,449.89,451.15,4390954
SPY,2025-02-22 00:30:00,450.45,450.54,448.77,450.09,2216084
SPY,2025-02-22 01:30:00,450.65,451.43,449.70,450.07,2241181
SPY,2025-02-22 02:30:00,451.40,453.17,450.70,451.95,712471
SPY,2025-02-22 03:30:00,452.18,453.50,451.58,452.90,210094
SPY,2025-02-22 04:30:00,454.36,456.03,452.42,455.85,1121136
SPY,2025-02-22 05:30:00,456.18,457.33,455.72,456.93,391500
SPY,2025-02-22 06:30:00,456.37,457.53,454.51,455.22,2505148
SPY,2025-02-22 07:30:00,456.25,457.24,455.36,455.67,3176733
SPY,2025-02-22 08:30:00,456.16,457.47,455.68,457.42,407329
SPY,2025-02-22 09:30:00,457.63,459.57,457.30,457.40,4976966
SPY,2025-02-22 10:30:00,456.33,456.63,454.34,455.00,237735
SPY,2025-02-22 11:30:00,454.51,454.72,453.84,454.01,2805197
SPY,2025-02-22 12:30:00,452.99,453.81,452.20,452.84,2142260
SPY,2025-02-22 13:30:00,451.49,452.31,450.30,451.42,268684
SPY,2025-02-22 14:30:00,452.06,453.64,451.72,452.71,849835
SPY,2025-02-22 15:30:00,451.89,452.51,450.72,450.85,4197472
SPY,2025-02-22 16:30:00,451.34,452.29,450.45,450.90,3531747
SPY,2025-02-22 17:30:00,450.04,450.51,448.88,450.08,3077300
SPY,2025-02-22 18:30:00,450.85,452.49,450.57,450.62,2047815
SPY,2025-02-22 19:30:00,449.99,451.64,449.07,449.34,2639165
SPY,2025-02-22 20:30:00,448.13,448.52,447.13,447.56,1843579
SPY,2025-02-22 21:30:00,448.85,449.32,447.30,448.64,2151404
SPY,2025-02-22 22:30:00,449.98,451.49,449.95,450.68,2794100
SPY,2025-02-22 23:30:00,451.88,453.37,450.13,451.42,3527384
SPY,2025-02-23 00:30:00,451.72,451.98,451.56,451.75,1463917
SPY,2025-02-23 01:30:00,450.67,452.03,450.43,451.16,3725711
SPY,2025-02-23 02:30:00,452.41,453.25,450.93,451.18,2132212
SPY,2025-02-23 03:30:00,452.43,453.00,451.62,452.55,1560485
SPY,2025-02-23 04:30:00,453.55,455.23,452.06,452.54,4227835
SPY,2025-02-23 05:30:00,452.43,453.03,451.17,452.31,4279299
SPY,2025-02-23 06:30:00,452.73,453.29,451.46,451.50,4959373
SPY,2025-02-23 07:30:00,452.66,453.11,452.38,452.50,3251513
SPY,2025-02-23 08:30:00,453.16,455.02,453.01,454.82,4435134
SPY,2025-02-23 09:30:00,454.58,455.21,454.39,454.66,2807636
SPY,2025-02-23 10:30:00,454.38,456.12,454.13,454.43,1102313
SPY,2025-02-23 11:30:00,454.78,456.65,453.56,456.65,159588
SPY,2025-02-23 12:30:00,457.28,457.58,456.05,456.19,4641497
SPY,2025-02-23 13:30:00,456.04,456.07,454.27,455.93,1438437
SPY,2025-02-23 14:30:00,457.07,457.66,456.99,457.39,2423952
SPY,2025-02-23 15:30:00,456.69,457.85,456.41,456.76,3433635
SPY,2025-02-23 16:30:00,456.32,457.12,456.25,456.56,2358575
SPY,2025-02-23 17:30:00,457.90,458.78,456.97,458.34,3615178
SPY,2025-02-23 18:30:00,458.66,459.56,456.81,457.27,3110897
SPY,2025-02-23 19:30:00,457.89,459.31,456.15,457.92,1138049
SPY,2025-02-23 20:30:00,456.72,457.27,455.13,456.03,2918711
SPY,2025-02-23 21:30:00,456.92,457.28,456.86,457.27,1249587
SPY,2025-02-23 22:30:00,457.90,458.88,457.62,458.21,2379645
SPY,2025-02-23 23:30:00,458.74,459.69,458.51,459.03,1801142
SPY,2025-02-24 00:30:00,458.17,459.88,456.98,457.39,2946194
SPY,2025-02-24 01:30:00,457.58,459.45,456.61,459.07,3321094
SPY,2025-02-24 02:30:00,458.29,459.34,457.27,458.19,1665169
SPY,2025-02-24 03:30:00,456.95,457.75,455.17,457.34,1814570
SPY,2025-02-24 04:30:00,456.52,457.26,455.06,455.39,761360
SPY,2025-02-24 05:30:00,454.80,455.10,454.18,454.95,3088212
SPY,2025-02-24 06:30:00,455.46,457.28,454.91,455.82,559445
SPY,2025-02-24 07:30:00,456.83,457.26,456.30,456.77,726889
SPY,2025-02-24 08:30:00,456.65,458.21,455.15,456.76,266041
SPY,2025-02-24 09:30:00,456.77,457.54,456.46,456.91,1615352
SPY,2025-02-24 10:30:00,457.53,458.80,455.58,455.58,270443
SPY,2025-02-24 11:30:00,455.37,456.87,455.23,456.63,902725
SPY,2025-02-24 12:30:00,457.84,458.79,456.73,457.06,3336478
SPY,2025-02-24 13:30:00,456.78,457.58,456.58,457.28,1766284
SPY,2025-02-24 14:30:00,455.92,456.26,454.94,456.17,4485126
SPY,2025-02-24 15:30:00,456.33,456.82,455.90,456.54,566740
SPY,2025-02-24 16:30:00,457.68,458.00,455.71,455.97,3826347
SPY,2025-02-24 17:30:00,457.45,459.22,456.93,457.88,2990354
SPY,2025-02-24 18:30:00,459.30,461.26,457.56,458.65,4420670
SPY,2025-02-24 19:30:00,457.58,459.28,457.08,459.14,2772342
SPY,2025-02-24 20:30:00,458.44,460.41,456.66,460.19,1047752
SPY,2025-02-24 21:30:00,460.08,461.33,459.83,461.16,1428060
SPY,2025-02-24 22:30:00,460.22,460.40,458.44,459.73,1363885
SPY,2025-02-24 23:30:00,458.76,460.69,456.84,458.38,3373249
SPY,2025-02-25 00:30:00,457.34,458.58,456.24,457.25,3218359
SPY,2025-02-25 01:30:00,456.49,457.34,454.52,454.65,797179
SPY,2025-02-25 02:30:00,454.15,455.08,453.30,454.10,4090869
SPY,2025-02-25 03:30:00,454.27,455.45,453.71,455.22,3379005
SPY,2025-02-25 04:30:00,454.38,454.92,453.63,454.17,2263049
SPY,2025-02-25 05:30:00,455.56,456.49,455.27,456.46,338925
SPY,2025-02-25 06:30:00,456.58,457.30,456.48,456.99,4974999
SPY,2025-02-25 07:30:00,456.96,457.50,456.78,457.15,3108111
SPY,2025-02-25 08:30:00,457.32,458.27,456.79,458.10,412595
SPY,2025-02-25 09:30:00,458.17,460.05,457.33,457.60,4600173
SPY,2025-02-25 10:30:00,458.19,459.06,456.37,458.98,3069116
SPY,2025-02-25 11:30:00,458.40,458.98,457.52,458.51,3183325
SPY,2025-02-25 12:30:00,458.86,459.21,457.64,458.59,696426
SPY,2025-02-25 13:30:00,459.75,461.42,459.71,460.86,965643
SPY,2025-02-25 14:30:00,462.03,462.53,460.40,461.60,2478508
SPY,2025-02-25 15:30:00,462.63,462.74,461.02,461.59,3241034
SPY,2025-02-25 16:30:00,461.33,461.36,460.61,461.28,4958466
SPY,2025-02-25 17:30:00,460.56,462.31,460.44,460.67,1785991
SPY,2025-02-25 18:30:00,462.01,463.43,460.86,462.04,835830
SPY,2025-02-25 19:30:00,462.02,462.89,460.11,461.76,1541944
SPY,2025-02-25 20:30:00,461.43,463.36,459.48,459.69,2846729
SPY,2025-02-25 21:30:00,460.75,461.53,459.64,460.62,2657063
SPY,2025-02-25 22:30:00,461.86,462.86,460.52,462.25,4893264
SPY,2025-02-25 23:30:00,462.53,464.37,461.35,463.28,841313
SPY,2025-02-26 00:30:00,463.10,463.17,462.81,463.13,1612464
SPY,2025-02-26 01:30:00,463.64,465.61,461.90,465.03,523396
SPY,2025-02-26 02:30:00,463.67,465.57,461.90,465.08,3115248
SPY,2025-02-26 03:30:00,464.68,466.20,464.17,465.50,1391751
SPY,2025-02-26 04:30:00,465.50,466.02,464.44,465.61,4670322
SPY,2025-02-26 05:30:00,466.24,467.44,464.54,467.11,2222529
SPY,2025-02-26 06:30:00,465.99,467.03,465.77,466.47,2830722
SPY,2025-02-26 07:30:00,466.67,467.59,466.05,466.26,4549717
SPY,2025-02-26 08:30:00,467.34,469.28,465.68,465.68,3136854
SPY,2025-02-26 09:30:00,464.22,464.74,463.66,464.42,3674672
SPY,2025-02-26 10:30:00,465.06,465.79,463.39,465.65,3265595
SPY,2025-02-26 11:30:00,464.21,466.13,463.37,463.85,2301389
SPY,2025-02-26 12:30:00,464.18,464.22,463.73,464.07,1800225
SPY,2025-02-26 13:30:00,462.99,463.16,461.71,462.05,3128233
SPY,2025-02-26 14:30:00,462.25,462.62,460.65,462.62,2957663
SPY,2025-02-26 15:30:00,462.73,463.78,461.69,463.19,1640848
SPY,2025-02-26 16:30:00,462.61,463.14,461.64,462.87,4506112
SPY,2025-02-26 17:30:00,462.17,463.24,461.95,462.85,3376628
SPY,2025-02-26 18:30:00,461.60,463.05,461.32,461.70,3689649
SPY,2025-02-26 19:30:00,462.19,462.67,460.24,460.85,2992030
SPY,2025-02-26 20:30:00,461.99,462.87,461.68,462.71,4228802
SPY,2025-02-26 21:30:00,463.66,464.18,462.38,463.21,1692075
SPY,2025-02-26 22:30:00,463.79,464.06,462.12,463.99,1052232
SPY,2025-02-26 23:30:00,464.78,465.55,463.15,463.59,4404221
SPY,2025-02-27 00:30:00,464.74,465.13,464.25,464.31,2727991
SPY,2025-02-27 01:30:00,464.96,465.16,464.72,465.02,967399
SPY,2025-02-27 02:30:00,464.64,466.22,462.82,465.57,2954943
SPY,2025-02-27 03:30:00,465.38,465.42,463.53,464.39,2566086
SPY,2025-02-27 04:30:00,463.33,464.91,461.82,464.71,3551323
SPY,2025-02-27 05:30:00,464.52,466.28,464.44,464.95,3931687
SPY,2025-02-27 06:30:00,463.47,464.31,461.48,463.77,4158238
SPY,2025-02-27 07:30:00,462.46,463.46,461.61,461.90,3559926
SPY,2025-02-27 08:30:00,461.25,461.93,460.28,461.32,2854792
SPY,2025-02-27 09:30:00,460.65,460.87,460.52,460.85,874928
SPY,2025-02-27 10:30:00,461.70,461.87,460.62,461.23,277213
SPY,2025-02-27 11:30:00,460.79,461.99,459.60,459.92,2761572
SPY,2025-02-27 12:30:00,460.94,462.64,459.37,461.84,1812128
SPY,2025-02-27 13:30:00,462.80,463.02,461.15,461.25,3042217
SPY,2025-02-27 14:30:00,460.71,461.56,458.88,459.71,3166121
SPY,2025-02-27 15:30:00,458.34,459.26,458.06,458.96,4168223
SPY,2025-02-27 16:30:00,459.55,460.93,457.65,459.05,3340157
SPY,2025-02-27 17:30:00,459.93,460.54,459.40,459.86,1039188
SPY,2025-02-27 18:30:00,461.16,462.80,461.14,461.21,2503517
SPY,2025-02-27 19:30:00,462.03,462.16,460.79,461.29,4005081
SPY,2025-02-27 20:30:00,460.92,462.23,460.05,460.81,2545505
SPY,2025-02-27 21:30:00,459.64,459.97,458.90,459.65,1059125
SPY,2025-02-27 22:30:00,460.66,462.41,459.53,462.31,2054354
SPY,2025-02-27 23:30:00,462.18,462.21,461.43,462.08,254999
SPY,2025-02-28 00:30:00,461.80,462.51,461.34,461.61,1481597
SPY,2025-02-28 01:30:00,460.91,461.60,460.52,460.77,2749062
SPY,2025-02-28 02:30:00,459.65,460.74,458.47,459.86,2937564
SPY,2025-02-28 03:30:00,460.59,462.15,459.60,461.25,1586207
SPY,2025-02-28 04:30:00,460.32,461.20,459.59,459.68,3159116
SPY,2025-02-28 05:30:00,459.55,461.09,458.94,460.73,3528230
SPY,2025-02-28 06:30:00,461.89,462.43,460.92,461.27,3511841
SPY,2025-02-28 07:30:00,462.71,464.48,461.35,462.46,1114617
SPY,2025-02-28 08:30:00,463.29,463.67,462.61,463.63,306278
SPY,2025-02-28 09:30:00,464.23,466.14,463.70,464.27,1290270
SPY,2025-02-28 10:30:00,463.11,464.31,461.23,461.43,2893793
SPY,2025-02-28 11:30:00,462.71,464.47,462.01,462.42,822803
SPY,2025-02-28 12:30:00,461.75,463.12,460.55,461.45,3236696
SPY,2025-02-28 13:30:00,462.26,463.86,460.36,462.95,1868066
SPY,2025-02-28 14:30:00,463.11,463.46,462.67,462.70,723288
SPY,2025-02-28 15:30:00,463.79,465.77,463.32,463.52,4382410
SPY,2025-02-28 16:30:00,462.76,464.51,462.10,462.89,1022026
SPY,2025-02-28 17:30:00,463.78,464.96,462.08,463.60,2150152
SPY,2025-02-28 18:30:00,462.33,463.38,461.93,462.93,3378457
SPY,2025-02-28 19:30:00,462.54,463.00,461.41,461.66,3273454
SPY,2025-02-28 20:30:00,462.22,462.48,461.25,461.88,2300376
SPY,2025-02-28 21:30:00,462.50,464.35,461.52,462.04,4665123
SPY,2025-02-28 22:30:00,461.80,462.85,460.97,462.32,3956694
SPY,2025-02-28 23:30:00,461.87,461.90,460.23,461.62,223217
SPY,2025-03-01 00:30:00,460.64,462.62,459.14,461.40,4376160
SPY,2025-03-01 01:30:00,462.51,463.71,461.69,461.85,3448147
SPY,2025-03-01 02:30:00,461.91,463.80,461.39,462.52,2120268
SPY,2025-03-01 03:30:00,463.91,465.01,462.54,463.17,1020850
SPY,2025-03-01 04:30:00,463.48,464.39,463.16,463.35,1101052
SPY,2025-03-01 05:30:00,463.22,463.34,462.95,463.03,367130
SPY,2025-03-01 06:30:00,463.70,464.05,463.42,463.86,1806417
SPY,2025-03-01 07:30:00,464.30,464.78,463.47,463.81,3223116
SPY,2025-03-01 08:30:00,464.41,465.44,464.11,465.35,4821988
SPY,2025-03-01 09:30:00,466.59,466.68,466.19,466.42,2129276
SPY,2025-03-01 10:30:00,466.62,467.40,466.59,466.77,1559041
SPY,2025-03-01 11:30:00,466.33,467.90,465.99,467.56,3290148
SPY,2025-03-01 12:30:00,467.97,469.36,466.60,468.95,4717720
SPY,2025-03-01 13:30:00,468.03,468.05,466.65,466.84,2645506
SPY,2025-03-01 14:30:00,467.37,468.46,466.22,466.24,3655127
SPY,2025-03-01 15:30:00,465.71,467.60,465.43,466.20,2143298
SPY,2025-03-01 16:30:00,466.59,466.64,465.28,466.03,3882091
SPY,2025-03-01 17:30:00,466.37,466.98,466.23,466.82,3019957
SPY,2025-03-01 18:30:00,466.86,467.85,465.22,466.61,4996165
SPY,2025-03-01 19:30:00,465.24,465.43,464.03,465.29,1690332
SPY,2025-03-01 20:30:00,466.26,466.56,464.34,465.64,1400592
SPY,2025-03-01 21:30:00,465.81,466.63,464.56,465.33,4528192
SPY,2025-03-01 22:30:00,466.43,466.82,465.89,466.75,2334446
SPY,2025-03-01 23:30:00,466.09,467.18,464.53,467.04,898751
SPY,2025-03-02 00:30:00,466.10,467.86,464.19,466.98,2296541
SPY,2025-03-02 01:30:00,467.80,469.73,466.37,467.52,3483515
SPY,2025-03-02 02:30:00,466.95,468.73,465.53,467.07,3320961
SPY,2025-03-02 03:30:00,466.40,466.43,465.15,465.85,1888996
SPY,2025-03-02 04:30:00,464.38,465.30,462.41,464.30,4381178
SPY,2025-03-02 05:30:00,463.14,465.11,462.19,463.19,4636690
SPY,2025-03-02 06:30:00,462.26,462.60,461.39,461.68,1745992
SPY,2025-03-02 07:30:00,462.12,463.99,461.85,463.13,876867
SPY,2025-03-02 08:30:00,464.48,465.55,462.81,465.50,1425965
SPY,2025-03-02 09:30:00,464.67,465.05,462.98,463.27,3496491
SPY,2025-03-02 10:30:00,464.49,464.71,463.01,464.01,260702
SPY,2025-03-02 11:30:00,464.22,464.45,463.77,463.98,2407964
SPY,2025-03-02 12:30:00,463.05,463.85,462.25,462.68,226294
SPY,2025-03-02 13:30:00,463.53,464.99,461.64,464.51,1592812
SPY,2025-03-02 14:30:00,464.43,466.36,462.74,465.33,3390040
SPY,2025-03-02 15:30:00,464.93,465.89,463.63,463.84,3255323
SPY,2025-03-02 16:30:00,463.33,464.26,462.79,463.76,2091895
SPY,2025-03-02 17:30:00,465.13,467.04,463.45,464.67,3101636
SPY,2025-03-02 18:30:00,463.52,463.83,461.87,462.35,3433942
SPY,2025-03-02 19:30:00,461.11,461.39,461.04,461.36,3278267
SPY,2025-03-02 20:30:00,462.10,462.70,460.72,461.99,1538500
SPY,2025-03-02 21:30:00,461.59,463.19,461.44,461.69,3440578
SPY,2025-03-02 22:30:00,462.99,463.13,462.08,462.35,2978632
SPY,2025-03-02 23:30:00,461.45,462.69,461.30,462.44,919027
SPY,2025-03-03 00:30:00,461.24,462.50,460.13,460.34,1795106
SPY,2025-03-03 01:30:00,459.25,459.42,457.41,458.41,2454021
SPY,2025-03-03 02:30:00,459.55,460.98,457.88,459.81,2575179
SPY,2025-03-03 03:30:00,459.72,460.62,457.73,458.52,396641
SPY,2025-03-03 04:30:00,458.39,460.24,457.77,459.30,401380
SPY,2025-03-03 05:30:00,460.58,461.71,459.42,459.79,2487524
SPY,2025-03-03 06:30:00,459.19,460.21,457.94,459.77,3582095
SPY,2025-03-03 07:30:00,460.78,461.41,459.09,461.30,3882132
SPY,2025-03-03 08:30:00,461.51,462.04,459.79,461.29,1011194
SPY,2025-03-03 09:30:00,461.74,461.75,461.72,461.74,674012
SPY,2025-03-03 10:30:00,462.71,462.78,461.19,461.30,313012
SPY,2025-03-03 11:30:00,460.31,462.10,460.11,461.47,1451304
SPY,2025-03-03 12:30:00,460.65,462.15,459.12,460.97,541368
SPY,2025-03-03 13:30:00,460.14,460.45,459.40,459.85,4776144
SPY,2025-03-03 14:30:00,459.59,461.55,457.75,459.31,1284834
SPY,2025-03-03 15:30:00,460.73,460.76,458.79,459.25,290182
SPY,2025-03-03 16:30:00,459.30,459.98,459.25,459.80,3380950
SPY,2025-03-03 17:30:00,459.77,460.22,459.18,459.54,797277
SPY,2025-03-03 18:30:00,460.65,461.89,460.26,460.62,3418788
SPY,2025-03-03 19:30:00,461.68,462.55,460.41,461.65,116073
SPY,2025-03-03 20:30:00,460.59,461.58,459.36,459.76,1876130
SPY,2025-03-03 21:30:00,460.04,461.70,459.82,459.85,4555578
SPY,2025-03-03 22:30:00,459.88,460.64,458.18,459.14,1737138
SPY,2025-03-03 23:30:00,460.10,461.60,459.92,460.24,2141542
SPY,2025-03-04 00:30:00,459.02,459.95,458.61,459.46,2946139
SPY,2025-03-04 01:30:00,459.58,461.45,459.20,461.26,1469609
